land_fragment_id,parent_hex_id,land_subject_or_component_id,canonical_water_type,is_terrestrial_hex,land_area_km2,land_fraction_of_hex,geometry_sha256,geometry_source,identity_algorithm_version
lfr_970420695a2eb7,h6000_q-000849_r+001418,hsub_ireland_main_island,OCEAN,False,1.813791343,0.176701,e105be55ed83bbb4ce035d9476841aaa85c9b7afabe71ad2e5755d61b1bd2a56,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_87023d45b8b937,h6000_q-000850_r+001419,hsub_ireland_main_island,OCEAN,False,1.857240761,0.202167,ceb9b8ca3a267d1350cf28f884d9c229902d58f6e3054031f3ac66c2309ee5c5,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_cbba322e0402bb,h6000_q-000849_r+001419,hsub_ireland_main_island,OCEAN,False,4.938218019,0.481867,1cc11fd597373ce25f12ad08b904088025f7e2fb1264c6ebd815ea236058004a,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_697b1efa6e8e8c,h6000_q-000842_r+001419,hsub_ireland_main_island,OCEAN,False,2.04152732,0.210394,1cf22204e831248fc54a5ff370b4bdf56f3851ffc5ddb46a35ba0a0de3100bb3,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_282d4ec00165dc,h6000_q-000841_r+001419,hsub_ireland_main_island,OCEAN,False,0.314522346,0.030663,7ae1f365b800854b0b5af5646de8388ef1ce75c4165912e66e592a425899b92d,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_9249331f3e6171,h6000_q-000821_r+001419,hsub_ireland_main_island,OCEAN,False,4.551769412,0.44392,086035fb7505ea929e9f6222a7355ff7e3fa1fe4a5277f61503a61c08003f8e0,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_104171853505c7,h6000_q-000820_r+001419,hsub_ireland_main_island,OCEAN,False,1.058637515,0.103242,85974825042562b2b307f17e0ee3dde19652af951f459a5a5536ebe0b9ed8a2d,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_0d108bef8a4769,h6000_q-000850_r+001420,hsub_ireland_main_island,OCEAN,False,3.134913073,0.306345,567a0cd78bfebac6ed7d9c675f50edf7f634caede6f38a4e42d1673071bb62b9,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_0a264eca606c61,h6000_q-000849_r+001420,hsub_ireland_main_island,OCEAN,False,4.568745,0.446234,2634eedc632fcc4a217b530957d6c2fc05ef214d200efddb754aafe43bb9f1fd,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_ec610bb0217d02,h6000_q-000844_r+001420,hsub_ireland_main_island,OCEAN,False,2.325435291,0.227232,b237ba66408b574d533ee5843294743655cc90e147c9b96ef127c063a1ad828a,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_19403fe6627e5a,h6000_q-000822_r+001420,hsub_ireland_main_island,OCEAN,False,2.439255734,0.238319,5888feb8c0f3ce244c8e556bbd56fca0b867d2bcb2fd8ccd97ad3c8a3048a7f0,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_33ab68751fd398,h6000_q-000865_r+001421,hsub_ireland_main_island,OCEAN,False,1.891164848,0.2937,1f25b98bc5db2f57f2272d6a1ceb063f95c06e984a084d7e4ac9144b8f9a090b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_1eb15e18ee15d8,h6000_q-000850_r+001421,hsub_ireland_main_island,OCEAN,False,3.734222652,0.3653,3ae9703216f3c02b0096f392e7233a54495ac47f28b9aa009042c37c40bc08fb,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_44c0936d29cecd,h6000_q-000844_r+001421,hsub_ireland_main_island,OCEAN,False,2.922023502,0.285891,588375a92d93889b441d9da5104e741dc372f99ae49bf0f31a0added4b8f5caf,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_dd7500920b56e6,h6000_q-000841_r+001421,hsub_ireland_main_island,OCEAN,False,0.320616069,0.03135,8ebdf481adacc04c43cf1b310cd0a8b68784574002243bed020c60826535bfb8,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_0cf21efd5d9b82,h6000_q-000822_r+001421,hsub_ireland_main_island,OCEAN,False,0.25368139,0.024815,a275f40f39ea1d23a9b013bfb317958e101a1fed4e0f7951f8c0a90f1ba8b35d,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_8072906b8bf4e4,h6000_q-000865_r+001422,hsub_ireland_main_island,OCEAN,False,3.878148492,0.379843,aef3d642777a5babf74bcc67d76cccb70f0ab5f120b3d4ef5e141d2689cadbac,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_80ff0d1c4fe8b8,h6000_q-000862_r+001422,hsub_ireland_main_island,OCEAN,False,4.488758146,0.439613,d55ca67e982ea0fa4e16e52cf1a99477f333e2dd7c8d304e7e7f936b6549906a,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_c6baadee0f85b2,h6000_q-000850_r+001422,hsub_ireland_main_island,OCEAN,False,1.090725219,0.106868,efd531a746efa6373152ce733047eebd53a344cee8b0784d0e9de0bd0cd1d863,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_acd55d214a8de3,h6000_q-000844_r+001422,hsub_ireland_main_island,OCEAN,False,4.2519674,0.41657,a9fbf75435b2a8933d6f583fbe3690758bb9b4ac55d347e47b75101ebf8787bf,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_6a749691e0b08a,h6000_q-000841_r+001422,hsub_ireland_main_island,OCEAN,False,0.000781947,7.7e-05,343cd51e5828fd4c67b91fbe6b94caa37433b6fa6a80619a1a4bcb8f9a1d79dd,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_70b58087292b0b,h6000_q-000865_r+001423,hsub_ireland_main_island,OCEAN,False,1.069348195,0.10482,b0a9eeac45026dcbb19a1a8c5e7f6ba7ec2f9ad91e0302f0ee53acd0a44b08cc,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_5d77b86ebd4fbd,h6000_q-000864_r+001423,hsub_ireland_main_island,OCEAN,False,0.182650281,0.017901,9b0fb8e725f97b64003b954e6153425f586b71b78bc7e56d8e8952d988e5ec2a,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_6189826fa38f4a,h6000_q-000863_r+001423,hsub_ireland_main_island,OCEAN,False,0.576880108,0.150083,0cedd0980f21ebbca9d7795e27e6019e931cc874b3a19fda3751d7cc8be024d6,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_a0ff99880d99a0,h6000_q-000862_r+001423,hsub_ireland_main_island,OCEAN,False,2.233596616,0.218973,7d9a3f91af3b97734808b732456ccc8a981f9e1379a23c74acc8e7d3809a4714,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_7421757d418742,h6000_q-000857_r+001423,hsub_ireland_main_island,OCEAN,False,3.822586146,0.374854,bf8a37d0b7fd65c96ba2fddab2be496c9b3c71b9ffc51e9a3b4b5b73792f3a3a,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_82bdba21669654,h6000_q-000854_r+001423,hsub_ireland_main_island,OCEAN,False,4.146519527,0.406738,1eb2f7e067b85f6d4d83d643098c7c75771281bdd8066944636cb2fbbbc68f36,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_e74b83fd05e67e,h6000_q-000851_r+001423,hsub_ireland_main_island,OCEAN,False,1.638376768,0.160728,bca59713bab2abf7fd82d2ab5fcda2a8b23a331360f7a2d621b5c8740fb322ca,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_7f6e7ba3ab2627,h6000_q-000843_r+001423,hsub_ireland_main_island,OCEAN,False,3.415566963,0.335114,73324415de09c268d48932c779661db54cba4adff0035f047e472d790277852a,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_63577cf6ad778e,h6000_q-000841_r+001423,hsub_ireland_main_island,OCEAN,False,1.50860257,0.147953,359d688779ab23b1b4729b989a0401b801c222499d0fe8948daeedd74099cf02,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_9bc5c4e5e80cec,h6000_q-000823_r+001423,hsub_ireland_main_island,OCEAN,False,0.871458246,0.085454,ef0af4f4ef2fb97b8fed47e8bbbb274770ef2e66b41b0c44dd3113e68404bc76,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_dc743d7fba3b85,h6000_q-000861_r+001424,hsub_ireland_main_island,OCEAN,False,2.736804404,0.268786,0673b33e50611ab6ccdd7a682ec39f1686fd64675970a5ed9df02687058e08f4,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_f0ec8008e3c61d,h6000_q-000859_r+001424,hsub_ireland_main_island,OCEAN,False,2.517905432,0.248704,58edebef7dfd48ea02698f18a71e12e23fb4f329f5c365b2a9d04ee30218e28b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_861481427c4f66,h6000_q-000858_r+001424,hsub_ireland_main_island,OCEAN,False,2.625214664,0.258434,1f2bb332b07d6d699ea3d0a279d814458d2d91f7a49ba5fef281b47bdf371bfd,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_306c0e061658df,h6000_q-000853_r+001424,hsub_ireland_main_island,OCEAN,False,3.674672062,0.360775,d36b9a5b56e895cbefb5b1b0c7567190c0c0da1197619b4bd2296ab2bf9ce51e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_ad3eec1888788f,h6000_q-000852_r+001424,hsub_ireland_main_island,OCEAN,False,3.227826009,0.317479,d061510f101400d018a55034b402f7553b74cb8600fe514cb193faff01773c81,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_97b1666106e18e,h6000_q-000842_r+001424,hsub_ireland_main_island,OCEAN,False,3.983133858,0.391324,29005516c9553ec3ec4dc3694b36f031560c238dc360373723dafaa6e560d1e9,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_53eae996939d45,h6000_q-000841_r+001424,hsub_ireland_main_island,OCEAN,False,2.56087156,0.251487,02ecf2494949eaa184da3025b92953c4d4b0c7d1266d78d88f78026a31f45b75,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_41308fe5aa26b4,h6000_q-000837_r+001424,hsub_ireland_main_island,OCEAN,False,0.660024255,0.064799,83f1ee65194489a4a33d07b15061d61e503f110e5e2f5f10eaec6c48635ec7b1,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_63e5632baa9522,h6000_q-000824_r+001424,hsub_ireland_main_island,OCEAN,False,0.418020841,0.041042,d15c13e988b1e484ed3569b840446f56210addb8d4623799a7ebc4297ddc981b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_7fd666aed711b4,h6000_q-000861_r+001425,hsub_ireland_main_island,OCEAN,False,4.213063468,0.414199,5cedc9769c36599fb7e198026c093d1e51e5931a590ddab734762b656f9f699f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_2254aff0409714,h6000_q-000860_r+001425,hsub_ireland_main_island,OCEAN,False,2.510241521,0.24676,a2c71789b7fb85bdf505ef5ff6d12fe2dd5d982967e6f36448721598e9795a25,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_a6e2a7df7e1d24,h6000_q-000859_r+001425,hsub_ireland_main_island,OCEAN,False,0.065779168,0.006467,e79696736036e93f655d110fade6df7c88d8ce5924d28cd59e6e7a4c0b02a26d,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_de80213d8a26c2,h6000_q-000841_r+001425,hsub_ireland_main_island,OCEAN,False,2.577515631,0.254078,b4304e79a21226a1c9c72a19d3ca0d7531a559e34de3756d89609528cd2c80bf,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_fcac166b64ad14,h6000_q-000836_r+001425,hsub_ireland_main_island,OCEAN,False,0.461058843,0.051681,49ef455ae3b14eb2143639b3546a2010946e2b0f8215089e4cc7e3c7a7cf60ec,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_78e1e449b92668,h6000_q-000835_r+001425,hsub_ireland_main_island,OCEAN,False,0.886384327,0.092997,f37a2a7f9d1026c71493dc6ab5c424553daad1b00b98f0e5600c036d785e3e22,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_0c330f89c5d5b2,h6000_q-000828_r+001425,hsub_ireland_main_island,OCEAN,False,0.853048581,0.083853,7231164512b5b62d030c52e9fac6943a419625a1d2c938a9cda3bd671a9f59a4,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_2e11b695e5cf7c,h6000_q-000827_r+001425,hsub_ireland_main_island,OCEAN,False,5.013249589,0.4929,76e73cd5fd97535d11168689f7bf9fd35b47bd20cb6c081c5ae7ca6347981593,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_fa18a4b70a9643,h6000_q-000826_r+001425,hsub_ireland_main_island,OCEAN,False,3.439068168,0.338107,37145cffef398caad07d54752804baec3d8c0b9c4d2b60c736dfeca389c034f5,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_10fd23aff5cb29,h6000_q-000859_r+001426,hsub_ireland_main_island,OCEAN,False,0.003716784,0.000366,574ee6a781e20ba1756f2b7bc99dfbdceaebae486511ac0dfd0d2b918ff79a07,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_5776938e7a43fe,h6000_q-000858_r+001426,hsub_ireland_main_island,OCEAN,False,2.68622182,0.264451,aa6601a43de3a4810fc06575f4551f797756edf9fd9a21bdb289c35f8f63a94e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_e2e89055d18b56,h6000_q-000857_r+001426,hsub_ireland_main_island,OCEAN,False,3.426016766,0.345342,2cb6ec1502e890dfcb2f449ad8e99576ef6cc0f54ff68e0a0b18b4435a176d53,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_6c826e4389d681,h6000_q-000854_r+001426,hsub_ireland_main_island,OCEAN,False,1.815400564,0.179879,cfbf4f54333a4dfb9bce97d6545c38e7c17d47f3aace9ba435e41c52dc5ce897,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_06567d99e2278d,h6000_q-000853_r+001426,hsub_ireland_main_island,OCEAN,False,0.797717563,0.078557,a354adc4c97376b49950d1723a85634fc4c94342d752b44c9b7fa37a5b21faca,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_2e3249dd14ea08,h6000_q-000841_r+001426,hsub_ireland_main_island,OCEAN,False,0.019113185,0.002088,ceec21c29671839c1d5b611b6f24a093e8bd06a1ad65f0a4bbcdf3c5ec5fa337,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_4706ab6bb5cffb,h6000_q-000834_r+001426,hsub_ireland_main_island,OCEAN,False,2.156375647,0.212524,dd6c2b15583215cb9e8bea476a72482297bd57515cfebe4cd96932ff7d4021e4,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_4de527ff1b74ba,h6000_q-000832_r+001426,hsub_ireland_main_island,OCEAN,False,1.227550665,0.121321,938c2b0e5ec3073942a3f5d0816ae4fa83459fd0b826f67f1c8480f2f0711126,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_ce2ce644296979,h6000_q-000831_r+001426,hsub_ireland_main_island,OCEAN,False,3.346414554,0.334994,54430baec37d1dd0e7e20d6ed09c1c43ec0957f66abc2428c8956df8cc06cf70,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_0aff97b1581958,h6000_q-000830_r+001426,hsub_ireland_main_island,OCEAN,False,0.162882461,0.017133,1510751cba589e8ab2d1e0470488eb8d2f5eff0540cfd81cf471a21970f2c2e9,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_99153d6646bdcb,h6000_q-000858_r+001427,hsub_ireland_main_island,OCEAN,False,0.0207771,0.002047,689873e38f4d3de1989441602cfe951309a4d181650049128c703f2ba5741d8c,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_22906884d7f8c0,h6000_q-000856_r+001427,hsub_ireland_main_island,OCEAN,False,2.841400987,0.280082,d1b07706071e6640be7a90aa976599a6b6585c674db0b6b9ce0def93c8eb51df,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_da43c63d8d991b,h6000_q-000855_r+001427,hsub_ireland_main_island,OCEAN,False,3.452187882,0.340324,3dfcb0854ee4d9c702e0fa0f29b7be75bd74f754fdd0e9c9d14dd1c6dbdb5906,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_a96bd095bdecd2,h6000_q-000853_r+001427,hsub_ireland_main_island,OCEAN,False,4.47089708,0.44089,2d8978cc99eb26921652d91f278de9e42ad42260ed85a9766e43f5adab96e89f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_700e967e8af908,h6000_q-000844_r+001427,hsub_ireland_main_island,OCEAN,False,4.170745118,0.4112,5172a5f1b2f987f9f720b8ee0eeabc1e1351ec6dd5e5ca4271b7ccbe3fb875d7,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_162d80c6a3271a,h6000_q-000843_r+001427,hsub_ireland_main_island,OCEAN,False,0.04303389,0.00424,c7569f193936526b3d1415de482d5362122ef730fc64f6419d7bd019c7a65230,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_6e5b8db6e77d33,h6000_q-000853_r+001428,hsub_ireland_main_island,OCEAN,False,0.879124368,0.088267,74ade1c88072adaf9f5b40926a5def4df7a355bf4a7c67fd0249fec74ae6df6c,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_b9d5b7b32f1460,h6000_q-000852_r+001428,hsub_ireland_main_island,OCEAN,False,0.992436672,0.097946,a2b2e87aa7feae9c90362054f0fca8151a7767f0585694f6bd5bbfc69c6d44b6,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
